ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
142034621,Photo,Sharp-shinned Hawk,Accipiter striatus,,Kathleen Keef,2019-02-21,2019,2,21,1558,United States,US-NV-031,Nevada,Washoe,Powder River,39.4011023,-119.8045041,"",,Unspecified,"","",,,,,,,S53018745,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,3182,5152
141320011,Photo,Sharp-shinned Hawk,Accipiter striatus,,Chris Barrigar,2019-02-16,2019,2,16,1100,United States,US-MO-051,Missouri,Cole,A - Russellville house,38.5203360,-92.4281716,"",,Unspecified,"","",,,,,,,S52857532,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,,
139461671,Photo,Sharp-shinned Hawk,Accipiter striatus,,Daniel Irons,2015-03-02,2015,3,2,730,United States,US-MD-035,Maryland,"Queen Anne's",Big water farm (Private),38.8879430,-76.1964941,"",,Unspecified,"","",,,,,,,S22141314,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,,
138372781,Photo,Sharp-shinned Hawk,Accipiter striatus,,R. Stineman,2019-02-01,2019,2,1,720,United States,US-NY-013,New York,Chautauqua,4473 Rt 380,42.1918990,-79.2773223,"",,Unspecified,"","",,,,,,,S52279312,"",,,,"Photo thru window, not completely positive but 90% sure today's victim was TUTI",Accipiter striatus,shshaw,Species,7816,,5.00,2,,1317,2058
138192401,Photo,Sharp-shinned Hawk,Accipiter striatus,,John Flannigan,2019-01-31,2019,1,31,1508,United States,US-PA-003,Pennsylvania,Allegheny,1725 patrick place Allegheny county,40.3103140,-80.0142431,"",,Unspecified,"","",,,,,,,S52247148,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,3000,4000
137509901,Photo,Sharp-shinned Hawk,Accipiter striatus,,Brett Oppenheimer,2019-01-25,2019,1,25,745,United States,US-DC-001,District of Columbia,District of Columbia,"C&O Canal--Fletcher's Cove (Fletcher's Boathouse)",38.9188853,-77.1022224,Unknown,,Unspecified,"","",,,,,,,S52118960,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,1963,2939
136667011,Photo,Sharp-shinned Hawk,Accipiter striatus,,David Funke,2019-01-23,2019,1,23,903,United States,US-CT-003,Connecticut,Hartford,107 strickland st,41.7877530,-72.5289971,"",,Unspecified,"","",,,,,,,S51972490,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,622,838
136656641,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jason Platt,2019-01-23,2019,1,23,1218,United States,US-MA-025,Massachusetts,Suffolk,"Franklin Park, Boston US-MA (42.2982,-71.0989)",42.2981950,-71.0989140,"",,Unspecified,"","",,,,,,,S51970687,"",,,,"pretty sure this was a SSHA.  The notch in the tail?  Please correct if i'm wrong.",Accipiter striatus,shshaw,Species,7816,,5.00,2,,1044,1960
136503321,Photo,Sharp-shinned Hawk,Accipiter striatus,,Sara Griffith,2019-01-22,2019,1,22,921,United States,US-NM-001,New Mexico,Bernalillo,Embudo Canyon,35.0990608,-106.4779472,"",,Unspecified,"","",,,,,,,S51945543,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,3648,5472
136167811,Photo,Sharp-shinned Hawk,Accipiter striatus,,Casey Weissburg,2017-09-09,2017,9,9,900,United States,US-NV-007,Nevada,Elko,Goshutes Hawkwatch,40.4253985,-114.2709489,"",,Unspecified,"","",,,,,,,S39098303,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,1585,2219
135776941,Photo,Sharp-shinned Hawk,Accipiter striatus,,Tamuk Ornithology,2019-01-18,2019,1,18,1350,United States,US-TX-273,Texas,Kleberg,"Chamberlain Cemetery (27.5059, -97.8799)",27.5047695,-97.8808022,"",,Unspecified,"","",,,,,,,S51809303,"",,,"Order: Accipitriformes.  Family: Accipitridae.  One of the characteristics of the adult ""Accipiter"" bird hawks id the bright red iris.",,Accipiter striatus,shshaw,Species,7816,,5.00,2,,,
135769301,Photo,Sharp-shinned Hawk,Accipiter striatus,,Chris Wright,2019-01-16,2019,1,16,1340,United States,US-MD-031,Maryland,Montgomery,"Chevy Chase, Maryland - Ridgewood Ave",38.9812550,-77.0829540,"",,Unspecified,"","",,,,,,,S51739933,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,1536,2048
135503691,Photo,Sharp-shinned Hawk,Accipiter striatus,,K K,2019-01-16,2019,1,16,1135,United States,US-WI-025,Wisconsin,Dane,"Fish Camp Park, Lake Kegonsa",42.9821682,-89.2631046,Unknown,,Unspecified,"","",,,,,,,S51751767,"",,,Sharp-shinned  Hawk,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,3672,4896
134930801,Photo,Sharp-shinned Hawk,Accipiter striatus,,Paul Bielefeldt,2019-01-12,2019,1,12,854,United States,US-NC-095,North Carolina,Hyde,Mattamuskeet NWR,35.4597850,-76.1987100,"",,Unspecified,"","",,,,,,,S51609611,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,926,631
133849821,Photo,Sharp-shinned Hawk,Accipiter striatus,,Erik Yetter,2018-12-30,2018,12,30,1500,United States,US-MD-015,Maryland,Cecil,C&D Recreational Trail,39.5300292,-75.8106852,"",,Unspecified,"","",,,,,,,S51450586,"",,,,Sharp-shinned Hawk picked the Northern Mockingbird out of a holly tree,Accipiter striatus,shshaw,Species,7816,,5.00,2,,3456,4608
133725121,Photo,Sharp-shinned Hawk (Northern),Accipiter striatus [velox Group],,Rob Dickerson,2018-12-16,2018,12,16,1250,United States,US-PA-087,Pennsylvania,Mifflin,My House,40.6702414,-77.6074175,Adult,,Unspecified,"","",,,,,,,S51425716,"",,,,,Accipiter striatus,shshaw2,Group,7821,,5.00,2,,2692,4038
132407601,Photo,Sharp-shinned Hawk,Accipiter striatus,,Tonia Jordan,2019-01-01,2019,1,1,1417,United States,US-PA-107,Pennsylvania,Schuylkill,"Broad St & Wade Rd, St Clair, PA",40.7162979,-76.2006998,"",,Unspecified,"","",,,,,,,S51176415,"",,,,"went after a group of about 25 House Sparrows, didn't manage to catch one",Accipiter striatus,shshaw,Species,7816,,5.00,2,,2848,4272
130751941,Photo,Sharp-shinned Hawk,Accipiter striatus,,Brian Daniels,2018-12-23,2018,12,23,808,United States,US-CA-065,California,Riverside,California Citrus State Historic Park,33.8964946,-117.4237633,"",,Unspecified,"","",,,,,,,S50907731,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,3281,4593
130749721,Photo,Sharp-shinned Hawk,Accipiter striatus,,Mike Coulson,2018-12-23,2018,12,23,744,United States,US-CA-037,California,Los Angeles,South Coast Botanic Garden,33.7831231,-118.3474186,"",,Unspecified,"","",,,,,,,S50900824,"",,,,"Juvenile with short and noticeably square tail. Smallish to non-existent white strip at bottom, smaller head with white brow and short neck. Have more pics if helpful. Much smaller than Coopers also viewed today and posted below.",Accipiter striatus,shshaw,Species,7816,,5.00,2,,,
130400021,Photo,Sharp-shinned Hawk,Accipiter striatus,,Bill Hill,2018-12-21,2018,12,21,1150,United States,US-CA-053,California,Monterey,Carmel Valley--Quail Lodge,36.5307797,-121.8560654,"",,Unspecified,"","",,,,,,,S50853526,"",,,,Juvenile female in a private yard on Riverside Place,Accipiter striatus,shshaw,Species,7816,,5.00,2,,2500,1874
129636011,Photo,Sharp-shinned Hawk,Accipiter striatus,,Scott Stafford,2018-12-18,2018,12,18,958,United States,US-DC-001,District of Columbia,District of Columbia,4414 Fessenden St NW,38.9544780,-77.0872941,"",,Unspecified,"","",,,,,,,S50773461,"",,,,Poked around in the bushes for a bit and came away empty handed.,Accipiter striatus,shshaw,Species,7816,,5.00,2,,3014,2329
129635951,Photo,Sharp-shinned Hawk,Accipiter striatus,,Scott Stafford,2018-12-18,2018,12,18,958,United States,US-DC-001,District of Columbia,District of Columbia,4414 Fessenden St NW,38.9544780,-77.0872941,"",,Unspecified,"","",,,,,,,S50773461,"",,,,Poked around in the bushes for a bit and came away empty handed.,Accipiter striatus,shshaw,Species,7816,,5.00,2,,1471,1904
128739831,Photo,Sharp-shinned Hawk,Accipiter striatus,,Don Coons,2018-12-12,2018,12,12,1300,United States,US-IL-031,Illinois,Cook,Crabtree Nature Center,42.1140000,-88.1610000,"",,Unspecified,"","",,,,,,,S50625898,"",,,,"I've been chasing this guy for several years now.  Finally found a very friendly bird.",Accipiter striatus,shshaw,Species,7816,,5.00,2,,1770,1998
128517171,Photo,Sharp-shinned Hawk,Accipiter striatus,,Steven Kaplan,2013-11-17,2013,11,17,645,United States,US-FL-011,Florida,Broward,Tall Cypress Natural Area,26.2768695,-80.2140570,"",,Unspecified,"","",,,,,,,S15718342,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,1146,763
128094571,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jackie Elmore,2018-12-11,2018,12,11,1130,United States,US-KY-137,Kentucky,Lincoln,"468 KY Highway 3248, Stanford US-KY (37.5745,-84.6871)",37.5744730,-84.6871000,Juvenile,,Unspecified,"","",,,,,,,S50605976,"",,,Hawk was in view for approximately ten minutes and made several passes at birds in the area.,Juvenile foraging for feeder birds!...photographed.,Accipiter striatus,shshaw,Species,7816,,5.00,2,,1585,2119
128066791,Photo,Sharp-shinned Hawk,Accipiter striatus,,Pat Hare,2018-12-11,2018,12,11,1230,Canada,CA-ON-PL,Ontario,Peel,Mississauga - Erin Mills yard,43.5555284,-79.6904941,"",,Unspecified,"","",,,,,,,S50603624,"",,,,"Hawk has been a regular visitor in back yard, getting closer to bird feeder each time. Today it watched as two squirrels ate the suet.",Accipiter striatus,shshaw,Species,7896,,5.00,2,,1535,2116
127716481,Photo,Sharp-shinned Hawk,Accipiter striatus,,Elizabeth White,2018-12-09,2018,12,9,1030,United States,US-AZ-023,Arizona,Santa Cruz,"1414 Via San Cayetano, Rio Rico",31.5232585,-110.9763363,Adult,,Unspecified,"","",,,,,,,S50556484,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,4000,6000
124447311,Photo,Sharp-shinned Hawk,Accipiter striatus,,LAURA FRAZIER,2018-11-18,2018,11,18,1036,United States,US-WV-037,West Virginia,Jefferson,US-West Virginia-Kearneysville-388 Paulas Circle - 39.282x-77.993,39.2815235,-77.9929643,"",,Unspecified,"","",,,,,,,S50021570,"",,,,"Landed right at the feeders, all the birds scattered so it did not get a meal",Accipiter striatus,shshaw,Species,7816,,5.00,2,,5000,3333
124339071,Photo,Sharp-shinned Hawk,Accipiter striatus,,Bob & Bettina Arrigoni,2018-11-19,2018,11,19,830,United States,US-AZ-003,Arizona,Cochise,Guindani Canyon,31.8417065,-110.3665028,"",,Unspecified,"","",,,,,,,S50060820,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,1846,2772
123912751,Photo,Sharp-shinned Hawk,Accipiter striatus,,Suzanne Zuckerman,2018-11-17,2018,11,17,910,United States,US-GA-111,Georgia,Fannin,Lake Blue Ridge Marina,34.8717253,-84.2798030,"",,Unspecified,"","",,,,,,,S49993546,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,1739,2022
123389071,Photo,Sharp-shinned Hawk,Accipiter striatus,,Kathleen Ashman,2018-11-13,2018,11,13,741,United States,US-NY-071,New York,Orange,"Garden Terrace, Goshen US-NY",41.4027830,-74.3401220,"",,Unspecified,"","",,,,,,,S49910413,"",,,,,Accipiter striatus,shshaw,Species,7896,,5.00,2,,1536,2048
120391041,Photo,Sharp-shinned Hawk,Accipiter striatus,,Scott Stafford,2018-10-24,2018,10,24,738,United States,US-DC-001,District of Columbia,District of Columbia,Kenilworth Park and Aquatic Gardens,38.9133204,-76.9443433,"",,Unspecified,"","",,,,,,,S49429055,"",,,,"Sharpie decided to gain altitude right over my head, so got some fun underside pictures in a variety of flight shapes.",Accipiter striatus,shshaw,Species,7816,,5.00,2,,1957,2457
118368981,Photo,Sharp-shinned Hawk,Accipiter striatus,,Garry  Sadler,2018-10-09,2018,10,9,908,Canada,CA-ON-ES,Ontario,Essex,Point Pelee National Park (general location for observations within the park),41.9553986,-82.5139999,"",,Unspecified,"","",,,,,,,S49109916,"",,,,"watched hawks and Blue Jay passing the point for about 1 hr with Sharpies coming through steadily this is probably a under estimate Small hawk with squarish tail showing notch and very little white on trailing edge",Accipiter striatus,shshaw,Species,7816,,5.00,2,,937,1594
117281731,Photo,Sharp-shinned Hawk,Accipiter striatus,,Tonia Jordan,2018-10-03,2018,10,3,815,United States,US-PA-107,Pennsylvania,Schuylkill,Hawk Mountain Sanctuary--North Lookout,40.6410309,-75.9918094,"",,Unspecified,"","",,,,,,,S48906379,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,2147,3220
117202441,Photo,Sharp-shinned Hawk,Accipiter striatus,,Terry Henning,2018-10-02,2018,10,2,715,United States,US-IN-097,Indiana,Marion,Eagle Creek,39.8832647,-86.3018990,"",,Unspecified,"","",,,,,,,S48895923,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,500,400
116490521,Photo,Sharp-shinned Hawk,Accipiter striatus,,Jim Figlar,2018-09-27,2018,9,27,830,United States,US-PA-095,Pennsylvania,Northampton,Ballas Park,40.8215877,-75.3074437,"",,Unspecified,"","",,,,,,,S48781617,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,4480,6720
114483971,Photo,Sharp-shinned Hawk,Accipiter striatus,,Johanne Charette,2018-09-09,2018,9,9,808,Canada,CA-QC-BO,Quebec,Bonaventure,"BONAVENTURE, Rte. Willie Arsenault",48.0872605,-65.4466349,"",,Unspecified,"","",,,,,,,S48434188,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,900,675
113836441,Photo,Sharp-shinned Hawk,Accipiter striatus,,Ted Hogg,2018-09-05,2018,9,5,1115,Canada,CA-AB-EL,Alberta,Edmonton,Edmonton--Whitemud Park,53.4910074,-113.5594511,"",,Unspecified,"","",,,,,,,S48320497,"",,,,"Perched on branch of dead tree; previous ID as Cooper's Hawk corrected to Sharp-shinned Hawk on 15 April 2020",Accipiter striatus,shshaw,Species,7816,,5.00,2,,900,1200
113765921,Photo,Sharp-shinned Hawk,Accipiter striatus,,Blair Dudeck,2018-09-05,2018,9,5,555,Canada,CA-BC-CP,British Columbia,Capital,Rocky Point Bird Observatory (restricted access),48.3198007,-123.5471500,"",,Unspecified,"","",,,,,,,S48320001,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,1483,2224
113130141,Photo,Sharp-shinned Hawk,Accipiter striatus,,Bob Friedrichs,2018-09-01,2018,9,1,759,United States,US-NM-055,New Mexico,Taos,Mascarenas Rd and alfalfa fields to County Road B-067,36.9023740,-105.5822860,"",,Unspecified,"","",,,,,,,S48218241,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,1690,2535
111932421,Photo,Sharp-shinned Hawk,Accipiter striatus,,EJ Selva,2018-08-22,2018,8,22,1600,United States,US-NM-001,New Mexico,Bernalillo,Appleton Rd SW,34.9895036,-106.6947556,"",,Unspecified,"","",,,,,,,S48017843,"",,,Profile in Elm Tree.,Flew from northern trees into duck yard elm tree.  Sparrows scattered.  Hawk appeared to have caught one sparrow.,Accipiter striatus,shshaw,Species,7816,,5.00,2,,724,1086
111900921,Photo,Sharp-shinned Hawk,Accipiter striatus,,TLBO Data,2018-08-22,2018,8,22,610,Canada,CA-BC-CR,British Columbia,Cariboo,Tatlayoko Lake Bird Observatory,51.6532824,-124.4046092,Female,,Unspecified,"","",,,,,,,S48013149,"",,,SSHA #2 banded,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,3077,1707
95458161,Photo,Sharp-shinned Hawk,Accipiter striatus,,Dave Klema,2018-04-19,2018,4,19,841,United States,US-KS-167,Kansas,Russell,Klema farmyard area,38.7860166,-98.4875715,"",,Unspecified,"","",,,,,,,S44734064,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,1679,1199
91392881,Photo,Sharp-shinned Hawk,Accipiter striatus,,dawn bayless,2018-03-25,2018,3,25,800,United States,US-KS-091,Kansas,Johnson,dawn bayless,39.0085633,-94.8827147,Adult Male,,Unspecified,"","",,,,,,,S43964610,"",,,Sharp Shinned Hawk,There are 2 sides of this Sharp Shinned to show there seems to be a band or something else on his foot but not on his leg,Accipiter striatus,shshaw,Species,7816,,5.00,2,,3456,4608
85950001,Photo,Sharp-shinned Hawk,Accipiter striatus,,Nick Saunders,2018-02-13,2018,2,13,1445,Canada,CA-SK-EL,Saskatchewan,Saskatoon,"Backyard, McConnell Avenue",52.0953903,-106.6616871,Juvenile,,Unspecified,"","",,,,,,,S42763113,"",,,,Adult and juvenile birds in the yard at the same time. Possible family unit.  Several SSHA have been regular here this winter.,Accipiter striatus,shshaw,Species,7816,,5.00,2,,960,1230
82472851,Photo,Sharp-shinned Hawk,Accipiter striatus,,Tommie Rogers,2013-03-19,2013,3,19,0,United States,US-TN-115,Tennessee,Marion,1 Healing Springs Private,35.0710487,-85.3691447,"",,Unspecified,"","",,,,,,,S42055102,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,2283,3449
69963431,Photo,Sharp-shinned Hawk,Accipiter striatus,,matthew sabatine,2017-09-24,2017,9,24,1425,United States,US-MT-029,Montana,Flathead,Glacier NP--McGee Meadow,48.5936643,-114.0360548,Adult,,Unspecified,"","",,,,,,,S39392510,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,2704,3605
69757001,Photo,Sharp-shinned Hawk,Accipiter striatus,,Nick Saunders,2017-09-23,2017,9,23,1640,Canada,CA-SK-EL,Saskatchewan,Saskatoon,"Backyard, McConnell Avenue",52.0953903,-106.6616871,"",,Unspecified,"","",,,,,,,S39356759,"",,,,Continuing bird. Stopped by for a bath.,Accipiter striatus,shshaw,Species,7816,,5.00,2,,990,876
69491861,Photo,Sharp-shinned Hawk,Accipiter striatus,,Nick Saunders,2017-09-20,2017,9,20,1630,Canada,CA-SK-EL,Saskatchewan,Saskatoon,"Backyard, McConnell Avenue",52.0953903,-106.6616871,"",,Unspecified,"","",,,,,,,S39309527,"",,,,"Juvenile, flew in , and emptied the yard.",Accipiter striatus,shshaw,Species,7816,,5.00,2,,990,891
51461531,Photo,Sharp-shinned Hawk,Accipiter striatus,,Nick Saunders,2017-03-17,2017,3,17,1530,Canada,CA-SK-EL,Saskatchewan,Saskatoon,"Backyard, McConnell Avenue",52.0953903,-106.6616871,Adult,,Unspecified,"","",,,,,,,S35242050,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,999,666
45899321,Photo,Sharp-shinned Hawk,Accipiter striatus,,Nick Saunders,2017-01-18,2017,1,18,1500,Canada,CA-SK-EL,Saskatchewan,Saskatoon,"Backyard, McConnell Avenue",52.0953903,-106.6616871,Adult,,Unspecified,"","",,,,,,,S33774389,"",,,,At least one of two visiting SSHA to the backyard this winter. This one is the adult bird.,Accipiter striatus,shshaw,Species,7816,,5.00,2,,990,887
41098121,Photo,Sharp-shinned Hawk,Accipiter striatus,,Sandi Jacques,2016-11-27,2016,11,27,823,United States,US-MA-027,Massachusetts,Worcester,Crane Swamp Conservation Area,42.3111801,-71.5860987,"",,Unspecified,"","",,,,,,,S32745057,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,3456,4608
41020571,Photo,Sharp-shinned Hawk,Accipiter striatus,,Edward Hewitt,2016-11-25,2016,11,25,1145,United States,US-OR-071,Oregon,Yamhill,SW Linden Ln US-OR,45.2783453,-123.0137503,"",,Unspecified,"","",,,,,,,S32738604,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,2857,3810
38729661,Photo,Sharp-shinned Hawk,Accipiter striatus,,Tracy  Drake,2016-10-31,2016,10,31,938,United States,US-CA-037,California,Los Angeles,West San Gabriel River Parkway Nature Trail,33.8374021,-118.0950344,"",,Unspecified,"","",,,,,,,S32315621,"",,,,,Accipiter striatus,shshaw,Species,7816,,5.00,2,,1403,1925
316849031,Photo,Sharp-shinned Hawk,Accipiter striatus,,Elias Gonzalez,2021-03-14,2021,3,14,730,Argentina,AR-S-SR,Santa Fe,San Jerónimo,Cañada de la 66,-32.0896928,-61.3490589,"",,Unspecified,"","",,,,,,,S83414788,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.62,8,,1966,2801
75074991,Photo,Sharp-shinned Hawk,Accipiter striatus,,Marlene Cashen,2017-11-12,2017,11,12,955,United States,US-WA-063,Washington,Spokane,4030 South Best Court,47.6189709,-117.2139044,Adult,,Unspecified,"","",,,,,,,S40483136,"",,,Photo taken by Bob Cashen through the window,The Sharp-shinned was in a tree in our back yard at 10:00 a.m.,Accipiter striatus,shshaw,Species,7896,,3.67,6,,1800,1200
22787641,Photo,Sharp-shinned Hawk,Accipiter striatus,,Alan Versaw,2016-01-04,2016,1,4,910,United States,US-CO-041,Colorado,El Paso,Pulpit Rock Park,38.9161473,-104.8076820,"",,Unspecified,"","",,,,,,,S26674278,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.67,6,,850,620
376490631,Photo,Sharp-shinned Hawk,Accipiter striatus,,Andrew Boycott,2021-10-09,2021,10,9,925,Canada,CA-BC-GV,British Columbia,Metro Vancouver,Reifel Bird Sanctuary,49.1000000,-123.1850000,"",,Unspecified,"","",,,,,,,S95886532,"",,,,"Adult bird. Came booming in shading a leucistic fox sparrow, some juncos and towhees. Small size compared to Cooper's. Showing dark ""cape"" well. Noticeably ""buggy"" red eyes.",Accipiter striatus,shshaw,Species,7896,,3.80,5,,1897,2455
295337871,Photo,Sharp-shinned Hawk,Accipiter striatus,,Cynthia Burkhart,2021-01-05,2021,1,5,1230,United States,US-WV-085,West Virginia,Ritchie,Burkhart/Williams residence,39.2262548,-81.1255148,"",,Unspecified,"","",,,,,,,S78808230,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.80,5,,1939,2896
265357091,Photo,Sharp-shinned Hawk,Accipiter striatus,,Suzanne Kavic,2020-09-24,2020,9,24,646,United States,US-NY-119,New York,Westchester,Rockefeller SP Preserve,41.1080400,-73.8378825,"",,Unspecified,"","",,,,,,,S73996719,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.80,5,,3888,5184
83567861,Photo,Sharp-shinned Hawk,Accipiter striatus,,Christopher Unsworth,2018-01-27,2018,1,27,745,United States,US-CT-009,Connecticut,New Haven,Fresh Meadows Preserve,41.4692613,-72.8979778,"",,Unspecified,"","",,,,,,,S42284274,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.80,5,,1340,1090
83565351,Photo,Sharp-shinned Hawk,Accipiter striatus,,Tony Heindel,2018-01-27,2018,1,27,1430,United States,US-AR-089,Arkansas,Marion,178 at MC 8064,36.3336578,-92.6054442,Adult,,Unspecified,"","",,,,,,,S42283555,"",,,,,Accipiter striatus,shshaw,Species,7816,,3.80,5,,480,640
