ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
393135651,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Eric Heisey,2021-12-02,2021,12,2,1401,United States,US-WA-047,Washington,Okanogan,Washburn Island,48.0892027,-119.6735573,"",,Unspecified,"","",,,,,,,S98387111,"",,,,"Nice! Dark bird, whitish gray tail, almost black overall with white speckling on breast. Pics",Buteo jamaicensis,hrthaw1,Group,8101,,2.50,2,,400,601
393135291,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Kalvin Chan,2021-12-03,2021,12,3,915,Canada,CA-BC-CO,British Columbia,Central Okanagan,Kelowna--Munson Pond,49.8640484,-119.4603539,"",,Unspecified,"","",,,,,,,S98411209,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,3.00,1,,667,1003
393135281,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Kalvin Chan,2021-12-03,2021,12,3,915,Canada,CA-BC-CO,British Columbia,Central Okanagan,Kelowna--Munson Pond,49.8640484,-119.4603539,"",,Unspecified,"","",,,,,,,S98411209,"",,,,,Buteo jamaicensis,hrthaw1,Group,8101,,3.00,1,,751,1126
393135261,Photo,Red-tailed Hawk,Buteo jamaicensis,,Kalvin Chan,2021-12-03,2021,12,3,915,Canada,CA-BC-CO,British Columbia,Central Okanagan,Kelowna--Munson Pond,49.8640484,-119.4603539,"",,Unspecified,"","",,,,,,,S98411209,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,2473,3709
393135251,Photo,Red-tailed Hawk,Buteo jamaicensis,,Kalvin Chan,2021-12-03,2021,12,3,915,Canada,CA-BC-CO,British Columbia,Central Okanagan,Kelowna--Munson Pond,49.8640484,-119.4603539,"",,Unspecified,"","",,,,,,,S98411209,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,2564,3846
393132561,Photo,Red-tailed Hawk,Buteo jamaicensis,,Rhonda Langelaan,2021-12-03,2021,12,3,922,United States,US-FL-129,Florida,Wakulla,St. Marks NWR (please consider using a more precise location),30.1515653,-84.1473314,"",,Unspecified,"","",,,,,,,S98426530,"",,,,ID pics taken.,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1846,2062
393132011,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Peter Bedrossian,2021-10-31,2021,10,31,850,United States,US-CA-037,California,Los Angeles,Sepulveda Basin--East of Woodley Ave,34.1767221,-118.4737308,"",,Unspecified,"","",,,,,,,S97011251,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,.00,0,,3416,3633
393131991,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Peter Bedrossian,2021-10-31,2021,10,31,850,United States,US-CA-037,California,Los Angeles,Sepulveda Basin--East of Woodley Ave,34.1767221,-118.4737308,"",,Unspecified,"","",,,,,,,S97011251,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,.00,0,,2923,2787
393131981,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Peter Bedrossian,2021-10-31,2021,10,31,850,United States,US-CA-037,California,Los Angeles,Sepulveda Basin--East of Woodley Ave,34.1767221,-118.4737308,"",,Unspecified,"","",,,,,,,S97011251,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,.00,0,,3239,3233
393131971,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Peter Bedrossian,2021-10-31,2021,10,31,850,United States,US-CA-037,California,Los Angeles,Sepulveda Basin--East of Woodley Ave,34.1767221,-118.4737308,"",,Unspecified,"","",,,,,,,S97011251,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,.00,0,,2849,2592
393131961,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Peter Bedrossian,2021-10-31,2021,10,31,850,United States,US-CA-037,California,Los Angeles,Sepulveda Basin--East of Woodley Ave,34.1767221,-118.4737308,"",,Unspecified,"","",,,,,,,S97011251,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,.00,0,,2932,2870
393131701,Photo,Red-tailed Hawk,Buteo jamaicensis,,Martha Wild,2021-12-03,2021,12,3,955,United States,US-CA-073,California,San Diego,Palomar Mountain SP--Weir Trail,33.3455881,-116.9094684,"",,Unspecified,"","",,,,,,,S98427524,"",,,Hard to focus through the branches but the belly  band is visible,,Buteo jamaicensis,rethaw,Species,8094,,1.00,1,,1855,1855
393126091,Photo,Red-tailed Hawk,Buteo jamaicensis,,vijay t,2021-11-28,2021,11,28,1000,United States,US-CA-001,California,Alameda,Don Edwards NWR--No Name Trail,37.5464008,-122.0973837,"",,Unspecified,"","",,,,,,,S98431915,"",,,,"Double trouble, two red-tailed hawks sitting identically",Buteo jamaicensis,rethaw,Species,8094,,4.00,2,,1301,1952
393125861,Photo,Red-tailed Hawk,Buteo jamaicensis,,Alex Dodd,2021-12-03,2021,12,3,1230,United States,US-CA-023,California,Humboldt,Arcata Bottoms--V St. Loop,40.8647280,-124.1209670,"",,Unspecified,"","",,,,,,,S98430607,"",,,,"Not sure whether this one on the tower southeast of the V street parking area is a Harlan's or Dark Morph western Red-tail.",Buteo jamaicensis,rethaw,Species,8094,,.00,0,,,
393125851,Photo,Red-tailed Hawk,Buteo jamaicensis,,Alex Dodd,2021-12-03,2021,12,3,1230,United States,US-CA-023,California,Humboldt,Arcata Bottoms--V St. Loop,40.8647280,-124.1209670,"",,Unspecified,"","",,,,,,,S98430607,"",,,,"Not sure whether this one on the tower southeast of the V street parking area is a Harlan's or Dark Morph western Red-tail.",Buteo jamaicensis,rethaw,Species,8094,,.00,0,,,
393125491,Photo,Red-tailed Hawk,Buteo jamaicensis,,Nathan French,2021-12-03,2021,12,3,1212,United States,US-CA-073,California,San Diego,San Diego River--Robb Field & mudflats,32.7564188,-117.2389476,"",,Unspecified,"","",,,,,,,S98419788,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,5.00,1,,1333,2000
393123591,Photo,Red-tailed Hawk,Buteo jamaicensis,,Karen Suarez,2021-12-03,2021,12,3,930,United States,US-CA-037,California,Los Angeles,Grand Avenue Park,34.1585866,-117.9915333,"",,Unspecified,"","",,,,,,,S98431755,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,768,558
393121961,Photo,Red-tailed Hawk,Buteo jamaicensis,,Gregg McClain,2021-12-03,2021,12,3,714,United States,US-CA-059,California,Orange,Bolsa Chica Ecological Reserve,33.7026531,-118.0507350,Unknown – 1,,Unspecified,"","",,,,,,,S98422187,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,1806,1204
393119091,Photo,Red-tailed Hawk,Buteo jamaicensis,,Cindy Burley,2021-11-25,2021,11,25,1500,Canada,CA-ON-TO,Ontario,Toronto,Joicey Blvd.,43.7367320,-79.4197583,"",,Unspecified,"","",,,,,,,S98431276,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
393119081,Photo,Red-tailed Hawk,Buteo jamaicensis,,Cindy Burley,2021-11-25,2021,11,25,1500,Canada,CA-ON-TO,Ontario,Toronto,Joicey Blvd.,43.7367320,-79.4197583,"",,Unspecified,"","",,,,,,,S98431276,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
393116731,Photo,Red-tailed Hawk,Buteo jamaicensis,,Linda LeRoy,2021-12-03,2021,12,3,1258,United States,US-CA-037,California,Los Angeles,Wardlow Park,33.8204797,-118.1287766,"",,Unspecified,"","",,,,,,,S98430216,"",,,,Juv.  Seen with Nancy Salem,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1308,1743
393116721,Photo,Red-tailed Hawk,Buteo jamaicensis,,Linda LeRoy,2021-12-03,2021,12,3,1258,United States,US-CA-037,California,Los Angeles,Wardlow Park,33.8204797,-118.1287766,"",,Unspecified,"","",,,,,,,S98430216,"",,,,Juv.  Seen with Nancy Salem,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1291,1722
393116291,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Laurens Halsey,2021-11-30,2021,11,30,1535,United States,US-NM-049,New Mexico,Santa Fe,"Frenchy's Field Park, Santa Fe",35.6713474,-105.9837985,"",,Unspecified,"","",,,,,,,S98299136,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,.00,0,,1956,2934
393116281,Photo,Red-tailed Hawk (calurus/alascensis),Buteo jamaicensis calurus/alascensis,,Laurens Halsey,2021-11-30,2021,11,30,1535,United States,US-NM-049,New Mexico,Santa Fe,"Frenchy's Field Park, Santa Fe",35.6713474,-105.9837985,"",,Unspecified,"","",,,,,,,S98299136,"",,,,,Buteo jamaicensis,wrthaw1,Group,8095,,.00,0,,1499,2249
393115281,Photo,Red-tailed Hawk,Buteo jamaicensis,,Carlo Giovanella,2021-12-03,2021,12,3,1001,Canada,CA-BC-GV,British Columbia,Metro Vancouver,Blackie Spit (Incl. Dunsmuir Farm & Nicomekl estuary),49.0590000,-122.8790000,"",,Unspecified,"","",,,,,,,S98416120,"",,,,Chased by 2 crows,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,854,628
393113511,Photo,Red-tailed Hawk,Buteo jamaicensis,,Steven Hunter,2021-11-29,2021,11,29,830,United States,US-CA-037,California,Los Angeles,Malibu Creek SP,34.0991117,-118.7157119,Adult – 1,Flying,Unspecified,"","",,,,,,,S98253457,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,"",2205,3307
393112221,Photo,Red-tailed Hawk,Buteo jamaicensis,,Steven Hunter,2021-11-29,2021,11,29,830,United States,US-CA-037,California,Los Angeles,Malibu Creek SP,34.0991117,-118.7157119,Immature – 1,Flying,Unspecified,"","",,,,,,,S98253457,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,"",1875,2813
393112091,Photo,Red-tailed Hawk,Buteo jamaicensis,,Steven Hunter,2021-11-29,2021,11,29,830,United States,US-CA-037,California,Los Angeles,Malibu Creek SP,34.0991117,-118.7157119,Unknown – 1,,Unspecified,"","",,,,,,,S98253457,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,2398,3597
393110761,Photo,Red-tailed Hawk,Buteo jamaicensis,,Ken Pitts,2021-11-25,2021,11,25,801,United States,US-WA-011,Washington,Clark,"Ridgefield NWR--River 'S' Unit",45.8074440,-122.7432919,"",,Unspecified,"","",,,,,,,S98058509,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.88,17,,2275,2891
393110571,Photo,Red-tailed Hawk,Buteo jamaicensis,,Alan Bade,2021-12-03,2021,12,3,951,United States,US-CA-013,California,Contra Costa,Los Vaqueros Reservoir--Walnut Trail and Staging Area,37.8647934,-121.6997640,"",,Unspecified,"","",,,,,,,S98426338,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1561,2341
393108541,Photo,Red-tailed Hawk,Buteo jamaicensis,,Juli deGrummond,2021-12-03,2021,12,3,1242,United States,US-NY-055,New York,Monroe,Mendon Ponds Park--Devils Bathtub,43.0243988,-77.5738983,"",,Unspecified,"","",,,,,,,S98409818,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,2569,3593
393108421,Photo,Red-tailed Hawk,Buteo jamaicensis,,Juli deGrummond,2021-12-03,2021,12,3,1242,United States,US-NY-055,New York,Monroe,Mendon Ponds Park--Devils Bathtub,43.0243988,-77.5738983,"",,Unspecified,"","",,,,,,,S98409818,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3219,4020
393107461,Photo,Red-tailed Hawk,Buteo jamaicensis,,Kay Dantzler,2021-12-03,2021,12,3,1200,United States,US-AL-073,Alabama,Jefferson,"My yard in Homewood, AL",33.4604934,-86.8026685,"",,Unspecified,"","",,,,,,,S98430115,"",,,,Two soaring and calling together,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,677,950
393107421,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Liam Wolff,2021-11-26,2021,11,26,1303,United States,US-IL-193,Illinois,White,"zSouth Cross Street, Crossville, Illinois, US (38.127, -88.103)",38.1273202,-88.1032232,"",,Unspecified,"","",,,,,,,S98096204,"",,,,"All-dark hawk with pale gray tail. White flecking in plumage on breast. Photographed. Will upload when I'm back in Texas later this week.",Buteo jamaicensis,hrthaw1,Group,8101,,2.00,1,,1989,2984
393107401,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Liam Wolff,2021-11-26,2021,11,26,1303,United States,US-IL-193,Illinois,White,"zSouth Cross Street, Crossville, Illinois, US (38.127, -88.103)",38.1273202,-88.1032232,"",,Unspecified,"","",,,,,,,S98096204,"",,,,"All-dark hawk with pale gray tail. White flecking in plumage on breast. Photographed. Will upload when I'm back in Texas later this week.",Buteo jamaicensis,hrthaw1,Group,8101,,2.00,1,,2068,3102
393107391,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Liam Wolff,2021-11-26,2021,11,26,1303,United States,US-IL-193,Illinois,White,"zSouth Cross Street, Crossville, Illinois, US (38.127, -88.103)",38.1273202,-88.1032232,"",,Unspecified,"","",,,,,,,S98096204,"",,,,"All-dark hawk with pale gray tail. White flecking in plumage on breast. Photographed. Will upload when I'm back in Texas later this week.",Buteo jamaicensis,hrthaw1,Group,8101,,2.00,1,,1977,2966
393106851,Photo,Red-tailed Hawk,Buteo jamaicensis,,Sylvie Silverstein,2021-12-03,2021,12,3,900,United States,US-CA-041,California,Marin,Richardson Bay--Eucalyptus Knoll Area,37.8925141,-122.5205336,"",,Unspecified,"","",,,,,,,S98429970,"",,,,"Having a feast, probably voles, on one of the rare areas not submerged.",Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3888,5184
393106841,Photo,Red-tailed Hawk,Buteo jamaicensis,,Sylvie Silverstein,2021-12-03,2021,12,3,900,United States,US-CA-041,California,Marin,Richardson Bay--Eucalyptus Knoll Area,37.8925141,-122.5205336,"",,Unspecified,"","",,,,,,,S98429970,"",,,,"Having a feast, probably voles, on one of the rare areas not submerged.",Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3888,5184
393106831,Photo,Red-tailed Hawk,Buteo jamaicensis,,Sylvie Silverstein,2021-12-03,2021,12,3,900,United States,US-CA-041,California,Marin,Richardson Bay--Eucalyptus Knoll Area,37.8925141,-122.5205336,"",,Unspecified,"","",,,,,,,S98429970,"",,,,"Having a feast, probably voles, on one of the rare areas not submerged.",Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3888,5184
393104241,Photo,Red-tailed Hawk,Buteo jamaicensis,,Elke Davis,2021-12-03,2021,12,3,830,United States,US-OR-059,Oregon,Umatilla,"McNary Wildlife Area Trail, Umatilla, Oregon, US (45.93, -119.308)",45.9298864,-119.3078163,"",,Unspecified,"","",,,,,,,S98428701,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,909,1161
393103611,Photo,Red-tailed Hawk,Buteo jamaicensis,,Alyssa DeRubeis,2021-11-25,2021,11,25,1116,United States,US-MN-053,Minnesota,Hennepin,Brooklyn Park Environmental Nature Area,45.1390063,-93.3162403,Juvenile – 1,,Unspecified,"","",,,,,,,S98053065,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,4000,6000
393103501,Photo,Red-tailed Hawk,Buteo jamaicensis,,Alyssa DeRubeis,2021-11-25,2021,11,25,1116,United States,US-MN-053,Minnesota,Hennepin,Brooklyn Park Environmental Nature Area,45.1390063,-93.3162403,Juvenile – 1,,Unspecified,"","",,,,,,,S98053065,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,4000,6000
393103481,Photo,Red-tailed Hawk,Buteo jamaicensis,,Alyssa DeRubeis,2021-11-25,2021,11,25,1116,United States,US-MN-053,Minnesota,Hennepin,Brooklyn Park Environmental Nature Area,45.1390063,-93.3162403,Juvenile – 1,,Unspecified,"","",,,,,,,S98053065,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,4000,6000
393103351,Photo,Red-tailed Hawk,Buteo jamaicensis,,Liam Huber,2021-12-02,2021,12,2,1046,United States,US-CA-101,California,Sutter,Sutter NWR,39.0842382,-121.7576981,"",,Unspecified,"","",,,,,,,S98388395,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1142,1705
393103301,Photo,Red-tailed Hawk,Buteo jamaicensis,,Alyssa DeRubeis,2021-11-25,2021,11,25,1116,United States,US-MN-053,Minnesota,Hennepin,Brooklyn Park Environmental Nature Area,45.1390063,-93.3162403,Juvenile – 1,,Unspecified,"","",,,,,,,S98053065,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,4000,6000
393101361,Photo,Red-tailed Hawk,Buteo jamaicensis,,Barry Spolter,2021-12-02,2021,12,2,1430,United States,US-CA-059,California,Orange,"O'Neill Regional Park--Arroyo Trabuco Wilderness",33.6205160,-117.6243067,"",,Unspecified,"","",,,,,,,S98385456,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,862,891
393099351,Photo,Red-tailed Hawk,Buteo jamaicensis,,Eric Ginsburg,2021-12-03,2021,12,3,1021,United States,US-IL-031,Illinois,Cook,Burnham  Park--31st St. Beach,41.8383626,-87.6058388,"",,Unspecified,"","",,,,,,,S98405244,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,1074,1266
393099121,Photo,Red-tailed Hawk,Buteo jamaicensis,,Phil Mills,2021-12-03,2021,12,3,1126,United States,US-NY-063,New York,Niagara,Fort Niagara SP--Old Fort Niagara,43.2625000,-79.0631114,"",,Unspecified,"","",,,,,,,S98422512,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.50,2,,1364,1344
393098351,Photo,Red-tailed Hawk,Buteo jamaicensis,,Elke Davis,2021-12-03,2021,12,3,830,United States,US-OR-059,Oregon,Umatilla,"McNary Wildlife Area Trail, Umatilla, Oregon, US (45.93, -119.308)",45.9298864,-119.3078163,"",,Unspecified,"","",,,,,,,S98428701,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,3244,3981
393098211,Photo,Red-tailed Hawk,Buteo jamaicensis,,Elke Davis,2021-12-03,2021,12,3,830,United States,US-OR-059,Oregon,Umatilla,"McNary Wildlife Area Trail, Umatilla, Oregon, US (45.93, -119.308)",45.9298864,-119.3078163,"",,Unspecified,"","",,,,,,,S98428701,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,1791,1147
393097351,Photo,Red-tailed Hawk,Buteo jamaicensis,,Mary K Gardner,2021-11-30,2021,11,30,758,United States,US-TX-193,Texas,Hamilton,Private Ranch RL,31.6839560,-98.2020460,"",,Unspecified,"","",,,,,,,S98300334,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3456,4608
393097321,Photo,Red-tailed Hawk,Buteo jamaicensis,,Mary K Gardner,2021-11-30,2021,11,30,758,United States,US-TX-193,Texas,Hamilton,Private Ranch RL,31.6839560,-98.2020460,"",,Unspecified,"","",,,,,,,S98300334,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,682,952
393097271,Photo,"Red-tailed Hawk (Harlan's)",Buteo jamaicensis harlani,,Keith Watson,2021-12-03,2021,12,3,1343,United States,US-TN-155,Tennessee,Sevier,Fox Landing Court,35.8484419,-83.5400645,"",,Unspecified,"","",,,,,,,S98410098,"",,,,Continuing bird at this location.  Photos available.,Buteo jamaicensis,hrthaw1,Group,8101,,.00,0,,825,825
393096921,Photo,Red-tailed Hawk,Buteo jamaicensis,,Meg Barron,2021-12-03,2021,12,3,1211,United States,US-CA-085,California,Santa Clara,Shoreline Park--Shoreline Lake area,37.4323410,-122.0918369,"",,Unspecified,"","",,,,,,,S98428600,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,4.00,1,,1500,1557
393092371,Photo,Red-tailed Hawk,Buteo jamaicensis,,Brad Rumble,2021-12-03,2021,12,3,1455,United States,US-CA-037,California,Los Angeles,Esperanza Elementary School,34.0548202,-118.2722211,"",,Unspecified,"","",,,,,,,S98428400,"",,,,"Light juvenile--likely the one we've been seeing lately around campus. Today it perched on a sign on the south side of W. 7th Street.",Buteo jamaicensis,rethaw,Species,8094,,.00,0,,823,2177
393091811,Photo,Red-tailed Hawk,Buteo jamaicensis,,Theresa Gessing,2021-12-03,2021,12,3,1505,United States,US-MA-015,Massachusetts,Hampshire,"East Meadows, Northampton",42.3196530,-72.6090717,"",,Unspecified,"","",,,,,,,S98428291,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3110,2906
393091801,Photo,Red-tailed Hawk,Buteo jamaicensis,,Theresa Gessing,2021-12-03,2021,12,3,1505,United States,US-MA-015,Massachusetts,Hampshire,"East Meadows, Northampton",42.3196530,-72.6090717,"",,Unspecified,"","",,,,,,,S98428291,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,2988,3249
393091791,Photo,Red-tailed Hawk,Buteo jamaicensis,,Theresa Gessing,2021-12-03,2021,12,3,1505,United States,US-MA-015,Massachusetts,Hampshire,"East Meadows, Northampton",42.3196530,-72.6090717,"",,Unspecified,"","",,,,,,,S98428291,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,.00,0,,3310,3022
393088711,Photo,Red-tailed Hawk,Buteo jamaicensis,,Tricia Vesely,2021-12-02,2021,12,2,820,United States,US-MS-107,Mississippi,Panola,Balentine Rd. area,34.3955786,-90.1593018,"",,Unspecified,"","",,,,,,,S98396257,"",,,,,Buteo jamaicensis,rethaw,Species,8094,,3.00,1,,2067,1545
393087851,Photo,Red-tailed Hawk (borealis),Buteo jamaicensis borealis,,Nicole Richardson,2021-12-03,2021,12,3,1438,Canada,CA-ON-HD,Ontario,Haldimand,"344 Concession 8 Walpole, Jarvis, Ontario, CA (42.903, -80.067)",42.9033487,-80.0671731,Adult – 1,,Unspecified,"","",,,,,,,S98425851,"",,,Definitive adult banded 2207 02011.,One adult captured and banded 2207 02011,Buteo jamaicensis,erthaw1,Group,8098,,4.67,3,,2578,5410
393087801,Photo,Red-tailed Hawk (borealis),Buteo jamaicensis borealis,,Nicole Richardson,2021-12-03,2021,12,3,1438,Canada,CA-ON-HD,Ontario,Haldimand,"344 Concession 8 Walpole, Jarvis, Ontario, CA (42.903, -80.067)",42.9033487,-80.0671731,Adult – 1,,Unspecified,"","",,,,,,,S98425851,"",,,Definitive adult banded 2207 02011.,One adult captured and banded 2207 02011,Buteo jamaicensis,erthaw1,Group,8098,,4.33,3,,2601,5190
393087751,Photo,Red-tailed Hawk (borealis),Buteo jamaicensis borealis,,Nicole Richardson,2021-12-03,2021,12,3,1438,Canada,CA-ON-HD,Ontario,Haldimand,"344 Concession 8 Walpole, Jarvis, Ontario, CA (42.903, -80.067)",42.9033487,-80.0671731,Adult – 1,,Unspecified,"","",,,,,,,S98425851,"",,,Definitive adult banded 2207 02011.,One adult captured and banded 2207 02011,Buteo jamaicensis,erthaw1,Group,8098,,4.50,2,,3133,4393
393087741,Photo,Red-tailed Hawk (borealis),Buteo jamaicensis borealis,,Nicole Richardson,2021-12-03,2021,12,3,1438,Canada,CA-ON-HD,Ontario,Haldimand,"344 Concession 8 Walpole, Jarvis, Ontario, CA (42.903, -80.067)",42.9033487,-80.0671731,Adult – 1,,Unspecified,"","",,,,,,,S98425851,"",,,Definitive adult banded 2207 02011.,One adult captured and banded 2207 02011,Buteo jamaicensis,erthaw1,Group,8098,,4.50,2,,2763,4058
393087731,Photo,Red-tailed Hawk (borealis),Buteo jamaicensis borealis,,Nicole Richardson,2021-12-03,2021,12,3,1438,Canada,CA-ON-HD,Ontario,Haldimand,"344 Concession 8 Walpole, Jarvis, Ontario, CA (42.903, -80.067)",42.9033487,-80.0671731,Adult – 1,,Unspecified,"","",,,,,,,S98425851,"",,,Definitive adult banded 2207 02011.,One adult captured and banded 2207 02011,Buteo jamaicensis,erthaw1,Group,8098,,4.50,2,,3029,3503
393087721,Photo,Red-tailed Hawk (borealis),Buteo jamaicensis borealis,,Nicole Richardson,2021-12-03,2021,12,3,1438,Canada,CA-ON-HD,Ontario,Haldimand,"344 Concession 8 Walpole, Jarvis, Ontario, CA (42.903, -80.067)",42.9033487,-80.0671731,Adult – 1,,Unspecified,"","",,,,,,,S98425851,"",,,Definitive adult banded 2207 02011.,One adult captured and banded 2207 02011,Buteo jamaicensis,erthaw1,Group,8098,,4.50,2,,2439,3884
393087701,Photo,Red-tailed Hawk (borealis),Buteo jamaicensis borealis,,Nicole Richardson,2021-12-03,2021,12,3,1438,Canada,CA-ON-HD,Ontario,Haldimand,"344 Concession 8 Walpole, Jarvis, Ontario, CA (42.903, -80.067)",42.9033487,-80.0671731,Adult – 1,,Unspecified,"","",,,,,,,S98425851,"",,,Definitive adult banded 2207 02011.,One adult captured and banded 2207 02011,Buteo jamaicensis,erthaw1,Group,8098,,4.50,2,,2208,3341
